,userId,movieId,rating,timestamp,title,genres,description,cast
22385,151,885,3.0,855948155,Bogus (1996),Children|Drama|Fantasy,"Recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, French magician named Bogus.","['Whoopi Goldberg', 'Gérard Depardieu', 'Haley Joel Osment', 'Andrea Martin', 'Nancy Travis', 'Denis Mercier', 'Ute Lemper', 'Sheryl Lee Ralph', 'Barbara Hamilton', 'Al Waxman', 'Elizabeth Harpur', 'Fiona Reid', 'Kevin Jackson', 'Richard Portnow', 'Mo Gaffney', 'Sara Peery', 'Cynthia Mace', 'Don Francks']"
22396,151,1432,4.0,855948013,Metro (1997),Action|Comedy|Crime|Drama|Thriller,A Hostage Negotiator teams up with a Sharpshooter to bring down a dangerous jewel thief.,"['Eddie Murphy', 'Michael Rapaport', 'Kim Miyori', 'Art Evans', 'James Carpenter', 'Donal Logue', 'Jeni Chua', 'Dick Bright', 'David Michael Silverman', 'Denis Arndt', 'Frank Somerville', 'Malou Nubla', 'Carmen Ejogo', 'Nino Degennaro', 'Michael Wincott', 'Val Diamond', 'Charleston Pierce', 'Paul Ben-Victor']"
22686,155,1516,3.0,961861723,Children of the Revolution (1996),Comedy,"Few knew that Stalin spent his last night in the arms of a young Australian woman. Few still knew that their ""love-child"" brought Australia to the brink of civil war. Until now.","['Judy Davis', 'Sam Neill', 'F. Murray Abraham', 'Richard Roxburgh', 'Rachel Griffiths', 'Geoffrey Rush', 'Russell Kiefel', 'John Gaden', 'Ben McIvor', 'Marshall Napier', 'Kenneth Radley', 'Fiona Press', 'Alex Menglet', 'Rowan Woods', 'Barry Langrishe', 'Ron Haddrick', 'Graham Ware Jr.', 'Robbie McGregor']"
22753,156,425,4.0,1106854282,Blue Sky (1994),Drama|Romance,"Jessica Lange stars in a period drama about a family moving to a military base, and she quickly becomes part of a cover-up involving nuclear bomb tests.","['Jessica Lange', 'Tommy Lee Jones', 'Powers Boothe', 'Carrie Snodgress', 'Amy Locane', 'Chris ODonnell', 'Mitchell Ryan', 'Dale Dye', 'Timothy Scott', 'Annie Ross', 'Anna Klemp', 'Anthony Rene Jones', 'Jay H. Seidl', 'David Bradford', 'Matt Battaglia', 'Rene Rokk', 'Fred Scasso', 'Victor Iemolo']"
22776,156,764,4.0,946800395,Heavy (1995),Drama|Romance,"The life of an overweight, unhappy cook is changed after a kind, beautiful college drop-out comes to work as a waitress at his and his mother's road-side restaurant.","['Pruitt Taylor Vince', 'Liv Tyler', 'Shelley Winters', 'Debbie Harry', 'Joe Grifasi', 'Evan Dando', 'David Patrick Kelly', 'Marian Quinn', 'Meg Hartig', 'Zandy Hartig', 'Peter Ortel', 'George Alvarez', 'Cordis Heard', 'J.C. MacKenzie', 'Allan DArcangelo', 'Vince Parenti', 'Dennis Prager']"
22785,156,869,4.0,946798548,Kansas City (1996),Crime|Drama|Musical|Thriller,A pair of kidnappings expose the complex power dynamics within the corrupt and unpredictable workings of 1930s Kansas City.,"['Jennifer Jason Leigh', 'Miranda Richardson', 'Harry Belafonte', 'Michael Murphy', 'Dermot Mulroney', 'Steve Buscemi', 'Brooke Smith', 'Jane Adams', 'Jeff Feringa', 'A.C. Tony Smith', 'Martin Martin', 'Albert J. Burnes', 'Ajia Mignon Johnson', 'Tim Snay', 'Tawanna Benbow', 'Cal Pritner', 'Jerry Fornelli', 'Michael Ornstein']"
22816,156,1078,3.0,946799057,Bananas (1971),Comedy|War,"When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.","['Woody Allen', 'Louise Lasser', 'Carlos Montalbán', 'Nati Abascal', 'Jacobo Morales', 'Miguel Ángel Suárez', 'David Ortiz Angleró', 'René Enríquez', 'Jack Axelrod', 'Howard Cosell', 'Roger Grimsby', 'Don Dunphy', 'Charlotte Rae', 'Stanley Ackerman', 'Dan Frazer', 'Martha Greenhouse', 'Axel Anderson', 'Tigre Pérez']"
22825,156,1162,3.0,939854008,"Ruling Class, The (1972)",Comedy|Drama,"A member of the House of Lords dies, leaving his estate to his son. Unfortunately, his son thinks he is Jesus Christ. Their other, somewhat more respectable, family members plot to steal the estate from him; murder and mayhem ensue.","['Peter OToole', 'Alastair Sim', 'Arthur Lowe', 'Hugh Owens', 'Harry Andrews', 'William Mervyn', 'Coral Browne', 'James Villiers', 'Hugh Burden', 'Michael Bryant', 'Henry Woolf', 'Griffith Davies', 'Oliver MacGreevy', 'Kay Walsh', 'Patsy Byrne', 'Carolyn Seymour', 'Neil Kennedy', 'Nigel Green']"
22860,156,1264,3.0,939898085,Diva (1981),Action|Drama|Mystery|Romance|Thriller,"Two tapes, two Parisian mob killers, one corrupt policeman, an opera fan, a teenage thief, and the coolest philosopher ever filmed all twist their way through an intricate and stylish French-language thriller.","['Wilhelmenia Fernandez', 'Frédéric Andréi', 'Richard Bohringer', 'Thuy An Luu', 'Jacques Fabbri', 'Chantal Deruaz', 'Anny Romand', 'Roland Bertin', 'Gérard Darmon', 'Dominique Pinon', 'Jean-Jacques Moreau', 'Patrick Floersheim', 'Raymond Aquilon', 'Eugène Berthier', 'Gérard Chaillou', 'Andrée Champeaux', 'Nathalie Dalyan', 'Laurence Darpy']"
23294,160,242,2.0,971117781,Farinelli: il castrato (1994),Drama|Musical,"The story of castrato opera singer Carlo Broschi, who enthralled 18th century European audiences under his stage name Farinelli.","['Stefano Dionisi', 'Enrico Lo Verso', 'Elsa Zylberstein', 'Caroline Cellier', 'Marianne Basler', 'Jacques Boudet', 'Graham Valentine', 'Pier Paolo Capponi', 'Renaud du Peloux de Saint Romain', 'Delphine Zentout', 'Omero Antonutti', 'Jeroen Krabbé', 'Richard Reeves', 'Jonathan Fox', 'Jo Betzing', 'Karl-Heinz Dickmann', 'Stefan Mazel', 'Wolfgang Grindemann']"
23345,160,718,4.0,971114356,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,"A medieval knight and his servant ask a familiar wizard to move them back in time to prevent father-in-law's accidentally killing. Instead, they fly away to the 20th century.","['Christian Clavier', 'Jean Reno', 'Valérie Lemercier', 'Marie-Anne Chazel', 'Christian Bujeau', 'Isabelle Nanty', 'Gérard Séty', 'Didier Pain', 'Jean-Paul Muel', 'Arielle Sémenoff', 'Michel Peyrelon', 'Pierre Vial', 'François Lalande', 'Didier Bénureau', 'Frédéric Baptiste', 'Pierre Aussedat', 'Tara Gano', 'Stéphanie Marie']"
23363,160,990,1.0,971115791,Maximum Risk (1996),Action|Adventure|Thriller,"While seeking answers regarding the death of the twin brother he never knew he had, a French cop and his sibling's fiancée find themselves pursued by corrupt FBI agents and the Russian mafia.","['Jean-Claude Van Damme', 'Natasha Henstridge', 'Jean-Hugues Anglade', 'Zach Grenier', 'Paul Ben-Victor', 'Frank Senger', 'Stefanos Miltsakakis', 'Frank van Keeken', 'David Hemblen', 'Stéphane Audran', 'Dan Moran', 'Donald Burda', 'Herb Lovelle', 'Denis Costanzo', 'Marc Estrada', 'Carlo Rota', 'Joe Pingue', 'Hugh Thompson']"
23384,160,1163,1.0,971113112,Mina Tannenbaum (1994),Drama,The film tells the story of two girls who are of totally different character. They know each other since their childhood and were friends until they became teenagers. But growing up and becoming adults they go different ways.,"['Romane Bohringer', 'Elsa Zylberstein', 'Florence Thomassin', 'Jean-Philippe Écoffey', 'Eric Defosse', 'Nils Tavernier', 'Stéphane Slima', 'Chantal Krief', 'Jany Gastaldi', 'Dumitru Furdui', 'Harry Cleven', 'Hugues Quester', 'Alexandre von Sivers', 'Artus de Penguern', 'Toni Cecchinato', 'Gwénola de Luze', 'Julien Cafaro', 'Élise Benroubi']"
23451,160,1627,5.0,971115443,U Turn (1997),Crime|Drama|Mystery,A man heading to Vegas to pay off his gambling debt before the Russian mafia kills him is forced to stop in an Arizona town where everything that can go wrong does go wrong.,"['Sean Penn', 'Jennifer Lopez', 'Nick Nolte', 'Billy Bob Thornton', 'Abraham Benrubi', 'Richard Rutowski', 'Jon Voight', 'Powers Boothe', 'Aida Linares', 'Sean Stone', 'Ilia Volok', 'Valeriy Nikolaev', 'Brent Briscoe', 'Bo Hopkins', 'Julie Hagerty', 'Annie Tien', 'Joaquin Phoenix', 'Claire Danes']"
23798,163,1821,3.0,894217570,"Object of My Affection, The (1998)",Comedy|Romance,"A pregnant New York City social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.","['Jennifer Aniston', 'Paul Rudd', 'Kali Rocha', 'Lena Cardwell', 'Natalie B. Kikkenborg', 'Lauren Pratt', 'Hayden Panettiere', 'Lauren Chen', 'Liam Aiken', 'Alan Alda', 'Allison Janney', 'Tim Daly', 'Janet Zarish', 'Ellen Tobie', 'Virl Andrick', 'Robert C. Lee', 'Bradley White', 'Marilyn Dobrin']"
24731,171,1051,5.0,866904563,Trees Lounge (1996),Drama,"Tommy is an unemployed mechanic who spends most of his time in a bar (Trees Lounge) in a small blue collar town. He seems to always be thinking, ""If only X then I could stop drinking"".","['Steve Buscemi', 'Carol Kane', 'Mark Boone Junior', 'Bronson Dudley', 'Anthony LaPaglia', 'Michael Buscemi', 'Elizabeth Bracco', 'John Ventimiglia', 'Steven Randazzo', 'Suzanne Shepherd', 'Rockets Redglare', 'Joe Lisi', 'Debi Mazar', 'Eszter Balint', 'Richard Boes', 'Brooke Smith', 'Carina Finn', 'Seymour Cassel']"
24759,171,1454,5.0,866904702,SubUrbia (1997),Comedy|Drama,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.","['Roger Ebert', 'Gene Siskel']"
25981,179,725,3.0,852115653,"Great White Hype, The (1996)",Comedy,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.","['Roger Ebert', 'Gene Siskel', 'Tom Hanks', 'Brad Pitt']"
26046,181,169,3.0,845470321,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,Teenager Jesse becomes reunited with Willy two years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.,"['Jason James Richter', 'Michael Madsen', 'Francis Capra', 'Mary Kate Schellhardt', 'August Schellenberg', 'Jayne Atkinson', 'Mykelti Williamson', 'Elizabeth Peña', 'Jon Tenney', 'Paul Tuerpe', 'M. Emmet Walsh', 'John Considine', 'Steve Kahan', 'Neal Matarazzo', 'Al Sapienza', 'Wally Dalton', 'Clifford Fetters', 'Julie Inouye']"
26094,181,453,3.0,845472202,For Love or Money (1993),Comedy|Romance,"Doug's a concierge at a luxury hotel on Manhattan. He saves all his tips towards his plan for a hotel. A potential investor seduces the girl, Doug loves, with false promises of leaving his wife. Doug's dilemma: hotel project or girl?","['Michael J. Fox', 'Gabrielle Anwar', 'Anthony Higgins', 'Michael Tucker', 'Bob Balaban', 'Isaac Mizrahi', 'Patrick Breen', 'Udo Kier', 'Simon Jones', 'Dianne Brill', 'Dan Hedaya', 'Susan Blommaert', 'Fyvush Finkel', 'Mike Moyer', 'Saverio Guerra', 'Daniel Hagen', 'LaChanze', 'Paula Laurence']"
26157,182,97,4.5,1075764905,"Hate (Haine, La) (1995)",Crime|Drama,24 hours in the lives of three young men in the French suburbs the day after a violent riot.,"['Vincent Cassel', 'Hubert Koundé', 'Saïd Taghmaoui', 'Abdel Ahmed Ghili', 'Solo', 'Joseph Momo', 'Héloïse Rauth', 'Rywka Wajsbrot', 'Olga Abrego', 'Laurent Labasse', 'Choukri Gabteni', 'Nabil Ben Mhamed', 'Benoît Magimel', 'Médard Niang', 'Arash Mansour', 'Abdel-Moulah Boujdouni', 'Mathilde Vitry', 'Christian Moro']"
26170,182,166,1.5,1055156234,"Doom Generation, The (1995)",Comedy|Crime|Drama,"Jordan White and Amy Blue, two troubled teens, pick up an adolescent drifter, Xavier Red. Together, the threesome embark on a sex-and-violence-filled journey through an America of psychos and quickie marts.","['James Duval', 'Rose McGowan', 'Johnathon Schaech', 'Cress Williams', 'Skinny Puppy', 'Dustin Nguyen', 'Margaret Cho', 'Lauren Tewes', 'Christopher Knight', 'Nicky Katt', 'Johanna Went', 'Perry Farrell', 'Amanda Bearse', 'Parker Posey', 'Salvator Xuereb', 'Heidi Fleiss', 'Don Galloway', 'Bullet']"
26238,182,600,4.0,1055153489,Love and a .45 (1994),Action|Comedy|Crime,"A small time crook flees to Mexico to evade the authorities, loan sharks, and his murderous ex-partner with only his fiancé and a trusted Colt .45.","['Gil Bellows', 'Renée Zellweger', 'Rory Cochrane', 'Jeffrey Combs', 'Jace Alexander', 'Ann Wedgeworth', 'Peter Fonda', 'Tammy Le Blanc', 'Wiley Wiggins', 'Jack Nance', 'Charlotte Ross', 'Michael Bowen', 'Scott Roland', 'Todd Conner', 'Richard Rothenberg', 'Stopher Finley', 'Brad Leland', 'Augustin Solis']"
26250,182,760,4.0,1054782634,Stalingrad (1993),Drama|War,"The story follows a group of German soldiers, from their Italian R&R in the summer of 1942 to the frozen steppes of Soviet Russia and ending with the battle for Stalingrad.","['Dominique Horwitz', 'Thomas Kretschmann', 'Jochen Nickel', 'Sebastian Rudolph', 'Dana Vávrová', 'Martin Benrath', 'Sylvester Groth', 'Karel Hermánek', 'Heinz Emigholz', 'Ferdinand Schuster', 'Oliver Broumis', 'Dieter Okras', 'Zdenek Vencl', 'Mark Kuhn', 'Thorsten Bolloff', 'Alexander Wachholz', 'J. Alfred Mehnert', 'Ulrike Arnold']"
26371,182,1437,3.5,1054780658,"Cement Garden, The (1993)",Drama,"Four children live with their terminally ill mother. After she dies, they try to hold things together. In their isolated house, they begin to deteriorate mentally, whilst they hide their mom's decomposing corpse in a makeshift concrete sarcophagus.","['Charlotte Gainsbourg', 'Andrew Robertson', 'Alice Coulthard', 'Ned Birkin', 'Sinéad Cusack', 'Hanns Zischler', 'Jochen Horst', 'Gareth Brown', 'William Hootkins', 'Dick Flockhart', 'Mike Clark']"
26372,182,1447,4.0,1055154169,Gridlock'd (1997),Crime,"Two friends try to kick their drug addiction after a friend dies from an overdose, when they try to enroll in a detox program, things quickly go wrong.","['Tupac Shakur', 'Tim Roth', 'Thandiwe Newton', 'Charles Fleischer', 'Howard Hesseman', 'James Pickens Jr.', 'John Sayles', 'Eric Payne', 'Tom Towles', 'Tom Wright', 'James Shanta', 'Jim OMalley', 'George Poulos', 'Debbie Zaricor', 'Mik Scriba', 'Lucy Liu', 'Richmond Arquette', 'Billie Neal']"
26384,182,1546,3.5,1073397357,Schizopolis (1996),Comedy,"Fletcher Munson, the lethargic employee of a pseudo-religious self help company, and his doppelganger, the friendly but dull dentist Dr. Jeffrey Korchek.","['Steven Soderbergh', 'Scott Allen', 'Betsy Brantley', 'Marcus Lyle Brown', 'Silas Cooper', 'C.C. Courtney', 'Sonny Cranch', 'Ann Dalrymple', 'Darrin Dickerson', 'Andre du Broc', 'Ann Hamilton', 'John Hardy', 'Miles Hardy', 'Coleman Hough', 'Lori Jefferson', 'Eddie Jemison', 'David Jensen', 'Rodger Kamenetz']"
26393,182,1598,3.0,1075765119,Desperate Measures (1998),Crime|Drama|Thriller,"Frank Conner is an honest police officer who desperately needs to save his son's life. However, after losing all hope, he finds out that a criminal Peter McCabe in jail is his only savior.","['Michael Keaton', 'Andy Garcia', 'Brian Cox', 'Marcia Gay Harden', 'Erik King', 'Efrain Figueroa', 'Joseph Cross', 'Janel Moloney', 'Richard Riehle', 'Tracey Walter', 'Peter Weireter', 'Keith Diamond', 'Steve Park', 'Steven Schub', 'Neal Matarazzo', 'Dennis Cockrum', 'Charles Noland', 'Randy Thompson']"
26398,182,1611,4.0,1055156764,My Own Private Idaho (1991),Drama|Romance,Two best friends living on the streets of Portland as hustlers embark on a journey of self discovery and find their relationship stumbling along the way.,"['River Phoenix', 'Keanu Reeves', 'James Russo', 'William Richert', 'Rodney Harvey', 'Chiara Caselli', 'Michael Parker', 'Jessica Makinson', 'Flea', 'Grace Zabriskie', 'Tom Troupe', 'Udo Kier', 'Sally Curtice', 'Robert Lee Pitchlynn', 'Mickey Cottrell', 'Wade Evans', 'Matthew Ebert', 'Scott Patrick Green']"
26409,182,1649,3.5,1075801066,"Fast, Cheap & Out of Control (1997)",Documentary,"An exploration of the careers of four unrelated professionals: a lion tamer, a robotics expert, a topiary gardener, and a naked mole rat specialist.","['Dave Hoover', 'George Mendonça', 'Rodney Brooks', 'Raymond A. Mendez']"
26436,182,1827,2.5,1075765223,"Big One, The (1997)",Comedy|Documentary,"On his book tour, Michael Moore exposes more wrongdoing by greedy big businesses and callous politicians around America.","['Michael Moore', 'Elaine Bly', 'Dan Burns', 'Chip Carter', 'Bill Clinton', 'Jim Czarnecki', 'Brian Danitz', 'Robert Dornan', 'Joel Feick', 'Steve Forbes', 'Doug France', 'Mary Gielow', 'Bev Jacowski', 'Richard Jewell', 'Kevin Keane', 'Garrison Keillor', 'Andy Crash Kelly', 'Phil Knight']"
26538,182,2563,4.5,1063285854,Dangerous Beauty (1998),Drama,"A Venetian courtesan becomes a hero to her city, but later becomes the target of an inquisition by the Church for witchcraft.","['Catherine McCormack', 'Rufus Sewell', 'Oliver Platt', 'Fred Ward', 'Naomi Watts', 'Moira Kelly', 'Jacqueline Bisset', 'Jeroen Krabbé', 'Joanna Cassidy', 'Melina Kanakaredes', 'Daniel Lapaine', 'Justine Miceli', 'Jake Weber', 'Simon Dutton', 'Grant Russell', 'Peter Eyre', 'Carla Cassola', 'Gianni Musy']"
27138,183,1582,3.0,992331144,Wild America (1997),Adventure|Children,Three brothers who are obsessed with animals are given permission from their parents to travel around America with a camera documenting wildlife.,"['Jonathan Taylor Thomas', 'Devon Sawa', 'Scott Bairstow', 'Frances Fisher', 'Jamey Sheridan', 'Tracey Walter', 'Don Stroud', 'Zack Ward', 'Claudia Stedelin', 'Anastasia Spivey', 'Leighanne Littrell', 'Amy Lee Douglas', 'Sonny Shroyer', 'Rachel Fowler', 'Jennifer Crumbley', 'Maggie Blackkettle', 'Larry Reese', 'Susan Dear']"
27390,186,952,4.0,1031087898,Around the World in 80 Days (1956),Adventure|Comedy,A Victorian Englishman bets that with the new steamships and railways he can circumnavigate the globe in eighty days.,"['David Niven', 'Cantinflas', 'Finlay Currie', 'Robert Morley', 'Ronald Squire', 'Basil Sydney', 'Noël Coward', 'John Gielgud', 'Trevor Howard', 'Harcourt Williams', 'Martine Carol', 'Fernandel', 'Charles Boyer', 'Evelyn Keyes', 'José Greco', 'Luis Miguel Dominguín', 'Gilbert Roland', 'Cesar Romero']"
27981,191,72,4.0,829760897,Kicking and Screaming (1995),Comedy|Drama,"A bunch of guys hang around their college for months after graduation, continuing a life much like the one before graduation.","['Josh Hamilton', 'Eric Stoltz', 'Samuel Gould', 'Catherine Kellner', 'Jonathan Baumbach', 'John Lehr', 'Olivia dAbo', 'Peter Czernin', 'Carlos Jacott', 'Chris Eigeman', 'Eliza Roberts', 'Jason Wiles', 'Parker Posey', 'Christopher Reed', 'Noah Baumbach', 'Jason S. Kassin', 'Cara Buono', 'David DeLuise']"
